Drill Listing
=============
Drill: .008  Tool: 1  Feed: 0  Speed: 0
X 1228149  Y 746850
X 1034254  Y 738425
X 1034254  Y 735925
X 1034254  Y 753425
X 1034254  Y 748425
X 1034254  Y 745925
X 1034254  Y 743425
X 1034254  Y 740925
X 1034254  Y 765925
X 1034254  Y 760925
X 1006454  Y 758425
X 1006454  Y 753425
X 1006454  Y 748425
X 1006454  Y 735925
X 1006454  Y 765925
X 996267  Y 743392
X 991732  Y 743700
X 990467  Y 751792
X 990467  Y 734492
X 984167  Y 758892
X 972367  Y 762992
X 942467  Y 777992
X 922834  Y 781102
X 912204  Y 769685
X 912204  Y 775196
X 910629  Y 758267
X 910236  Y 772440
X 908267  Y 769685
X 908267  Y 774803
X 906299  Y 772047
X 904724  Y 769685
X 904724  Y 774803
X 859055  Y 745440
X 852165  Y 747298
X 846258  Y 747300
X 837204  Y 747298
X 831297  Y 747300
X 823425  Y 747298
X 817518  Y 747300
X 811614  Y 739424
X 805707  Y 739426
X 797637  Y 741535
X 518110  Y 749606
X 518110  Y 745669
X 507480  Y 749606
X 505905  Y 740157
X 325511  Y 775197
X 316367  Y 771371
X 294881  Y 783270
X 275196  Y 783270
X 263385  Y 783253
X 251574  Y 783253
X 239763  Y 783262
X 227952  Y 783270
X 216141  Y 783270
X 172440  Y 739763
X 172047  Y 745275
X 162204  Y 744881
X 161811  Y 740157
X 161811  Y 734251
X 149637  Y 764697
X 130603  Y 735857
X 115588  Y 752640
X 115195  Y 745947
X 107251  Y 735857
X 149212  Y 784724
X 149212  Y 804724
X 176771  Y 785433
X 184340  Y 800787
X 184822  Y 824409
X 184863  Y 812598
X 187926  Y 800787
X 188367  Y 812598
X 188407  Y 824409
X 202362  Y 806692
X 216141  Y 786825
X 220078  Y 796850
X 220078  Y 808661
X 224015  Y 796850
X 227952  Y 804724
X 227952  Y 786808
X 227952  Y 824409
X 231889  Y 796850
X 231889  Y 804724
X 231889  Y 808661
X 231889  Y 812598
X 235826  Y 796850
X 235826  Y 808661
X 239763  Y 808661
X 239763  Y 786782
X 243700  Y 800787
X 243700  Y 816535
X 243700  Y 828346
X 243700  Y 832283
X 247637  Y 816535
X 247637  Y 824409
X 247637  Y 832283
X 247637  Y 820472
X 247637  Y 828346
X 251574  Y 786808
X 251574  Y 828346
X 251574  Y 824409
X 251574  Y 832283
X 255511  Y 816535
X 255511  Y 824409
X 255511  Y 832283
X 255511  Y 828346
X 259448  Y 804724
X 263385  Y 796850
X 263385  Y 786791
X 263385  Y 820472
X 267322  Y 816535
X 267322  Y 808661
X 275196  Y 804724
X 275196  Y 786808
X 275196  Y 796850
X 275196  Y 800787
X 275196  Y 812598
X 279133  Y 796850
X 279133  Y 820472
X 283070  Y 800787
X 283070  Y 812598
X 283070  Y 796850
X 294881  Y 786825
X 316695  Y 826377
X 316721  Y 792913
X 316721  Y 816535
X 316721  Y 804724
X 320251  Y 792913
X 320277  Y 804724
X 320277  Y 826377
X 320304  Y 816535
X 908612  Y 786220
X 914982  Y 800212
X 1033070  Y 833858
X 1225984  Y 870078
X 1212052  Y 880287
X 1079921  Y 851181
X 1074409  Y 883464
X 1072440  Y 881102
X 1049830  Y 874221
X 1049830  Y 870284
X 1049830  Y 878158
X 1047861  Y 876189
X 1047861  Y 872252
X 1047861  Y 880126
X 1046562  Y 866858
X 1044705  Y 876386
X 1044705  Y 879929
X 1044594  Y 868827
X 1041338  Y 844881
X 1040657  Y 866858
X 1036720  Y 868827
X 1035853  Y 871471
X 1034751  Y 866858
X 1032310  Y 871471
X 1028740  Y 840944
X 1026877  Y 868827
X 1024909  Y 866858
X 1024042  Y 871471
X 1024042  Y 879345
X 1023622  Y 835826
X 1020499  Y 871471
X 1020499  Y 879345
X 1019291  Y 838976
X 1017035  Y 868827
X 1015066  Y 866858
X 1012231  Y 871471
X 1008688  Y 871471
X 1007086  Y 840944
X 1005223  Y 868827
X 1003255  Y 866858
X 999836  Y 876386
X 999836  Y 879929
X 995775  Y 870284
X 995775  Y 874221
X 995775  Y 878158
X 993806  Y 876189
X 993806  Y 872252
X 973201  Y 877784
X 960701  Y 863284
X 948635  Y 869118
X 948635  Y 875118
X 948635  Y 882118
X 932835  Y 869118
X 932835  Y 875118
X 932835  Y 882118
X 873228  Y 874015
X 873228  Y 866141
X 873228  Y 850393
X 873228  Y 881889
X 873228  Y 858267
X 651181  Y 838188
X 600000  Y 838188
X 546850  Y 838188
X 454633  Y 877964
X 454633  Y 872964
X 454633  Y 882964
X 448781  Y 869364
X 436262  Y 864549
X 409357  Y 877964
X 409357  Y 872964
X 409357  Y 882964
X 394681  Y 875864
X 390781  Y 866764
X 374581  Y 862364
X 352696  Y 877843
X 352681  Y 882864
X 352538  Y 872859
X 322898  Y 880307
X 322711  Y 876612
X 320277  Y 848031
X 320275  Y 836220
X 320271  Y 859842
X 316747  Y 859842
X 316732  Y 836220
X 316695  Y 848031
X 283070  Y 855905
X 283070  Y 859842
X 283070  Y 844094
X 279133  Y 836220
X 275196  Y 851968
X 275196  Y 848031
X 275196  Y 859842
X 275196  Y 855905
X 271259  Y 844094
X 271259  Y 855905
X 267322  Y 859842
X 267322  Y 848031
X 263385  Y 836220
X 259448  Y 855905
X 255511  Y 844094
X 255511  Y 836220
X 251574  Y 844094
X 247637  Y 855905
X 247637  Y 836220
X 243700  Y 836220
X 243700  Y 844094
X 239763  Y 859842
X 239763  Y 836220
X 235826  Y 848031
X 231889  Y 848031
X 231889  Y 844094
X 227952  Y 859842
X 227952  Y 855905
X 227952  Y 851968
X 224015  Y 859842
X 220078  Y 859842
X 188486  Y 836220
X 188384  Y 875590
X 188358  Y 863779
X 185031  Y 836220
X 184827  Y 875590
X 184827  Y 863779
X 178740  Y 850000
X 166929  Y 834251
X 166929  Y 842125
X 166929  Y 838188
X 352581  Y 887764
X 386881  Y 887864
X 409149  Y 887978
X 436263  Y 899483
X 443016  Y 887975
X 454633  Y 887964
X 487908  Y 887912
X 533070  Y 907086
X 540144  Y 896653
X 540144  Y 899212
X 540144  Y 901771
X 550000  Y 894488
X 550000  Y 903937
X 550000  Y 899212
X 552362  Y 896850
X 552362  Y 901574
X 554724  Y 894488
X 554724  Y 899212
X 554724  Y 903937
X 557086  Y 896850
X 557086  Y 901574
X 559448  Y 894881
X 559448  Y 899212
X 559448  Y 903937
X 569304  Y 896653
X 569304  Y 899212
X 569304  Y 901771
X 584251  Y 907086
X 591325  Y 896653
X 591325  Y 899212
X 591325  Y 901771
X 601181  Y 894488
X 601181  Y 903937
X 601181  Y 899212
X 603543  Y 896850
X 603543  Y 901574
X 605905  Y 894488
X 605905  Y 903937
X 605905  Y 899212
X 608267  Y 901574
X 608267  Y 896850
X 610629  Y 894881
X 610629  Y 899212
X 610629  Y 903937
X 620485  Y 896653
X 620485  Y 899212
X 620485  Y 901771
X 635433  Y 907086
X 642506  Y 896653
X 642506  Y 899212
X 642519  Y 901763
X 652362  Y 894094
X 652362  Y 903543
X 652362  Y 898818
X 654724  Y 896456
X 654724  Y 901181
X 657086  Y 894094
X 657086  Y 898818
X 657086  Y 903543
X 659448  Y 896456
X 659448  Y 901181
X 661811  Y 894488
X 661811  Y 898818
X 661811  Y 903543
X 671666  Y 896653
X 671666  Y 899212
X 671666  Y 901771
X 873228  Y 889763
X 873228  Y 897637
X 932835  Y 889118
X 948635  Y 889118
X 957935  Y 896118
X 957935  Y 902118
X 957935  Y 908018
X 993806  Y 888000
X 993806  Y 895874
X 993806  Y 907685
X 993806  Y 903748
X 995775  Y 886032
X 995775  Y 893906
X 995775  Y 901780
X 995775  Y 905717
X 999836  Y 886228
X 999836  Y 889772
X 999836  Y 896071
X 999836  Y 905913
X 999836  Y 899614
X 1044705  Y 896071
X 1044705  Y 889772
X 1044705  Y 886228
X 1044705  Y 905913
X 1044705  Y 899614
X 1047861  Y 888000
X 1047861  Y 895874
X 1047861  Y 905717
X 1049830  Y 886032
X 1049830  Y 893906
X 1049830  Y 903748
X 1067277  Y 899818
X 1070835  Y 894216
X 1077559  Y 888976
X 1080071  Y 897396
X 1081889  Y 892125
X 1082167  Y 903592
X 1086467  Y 886892
X 1211718  Y 898302
X 1222834  Y 903543
X 1225196  Y 892519
X 1235433  Y 892519
X 1235433  Y 903543
X 1238188  Y 917716
X 1237148  Y 931029
X 1235186  Y 933396
X 1232637  Y 928328
X 1230314  Y 915354
X 1227165  Y 918897
X 1226152  Y 930961
X 1224190  Y 933396
X 1222381  Y 929167
X 1215190  Y 930926
X 1213160  Y 933565
X 1080567  Y 914192
X 1080567  Y 919492
X 1078733  Y 909692
X 1068201  Y 932284
X 1049830  Y 923433
X 1049830  Y 931307
X 1049830  Y 919496
X 1047861  Y 933276
X 1047861  Y 925402
X 1047861  Y 921465
X 1044705  Y 925598
X 1044705  Y 929142
X 1044705  Y 919299
X 1044705  Y 915756
X 1044705  Y 909457
X 1039701  Y 932384
X 1036885  Y 929355
X 1036885  Y 925812
X 1007386  Y 929355
X 1007386  Y 925812
X 999836  Y 925598
X 999836  Y 929142
X 999836  Y 919299
X 999836  Y 915756
X 999836  Y 909457
X 995775  Y 913591
X 995775  Y 921465
X 993806  Y 915559
X 993806  Y 923433
X 957935  Y 926118
X 957935  Y 933118
X 957935  Y 914118
X 957935  Y 920118
X 677165  Y 917716
X 646850  Y 925590
X 629527  Y 917322
X 595583  Y 925187
X 576549  Y 918503
X 546104  Y 925984
X 511643  Y 924355
X 502243  Y 923855
X 446184  Y 912780
X 440249  Y 927800
X 440049  Y 931400
X 426147  Y 912243
X 347803  Y 909057
X 347406  Y 916552
X 298003  Y 933257
X 267322  Y 918897
X 237795  Y 919685
X 110000  Y 938110
X 110000  Y 958110
X 110000  Y 948110
X 272603  Y 942857
X 283003  Y 935357
X 298303  Y 945957
X 298403  Y 942457
X 307203  Y 958957
X 312003  Y 942657
X 323003  Y 934657
X 339503  Y 942957
X 343087  Y 951513
X 415603  Y 941757
X 425003  Y 934657
X 436003  Y 946357
X 446103  Y 958257
X 446503  Y 940257
X 446803  Y 943857
X 456703  Y 942057
X 467003  Y 935257
X 482503  Y 958157
X 482503  Y 942757
X 490543  Y 940855
X 497643  Y 946755
X 511643  Y 935155
X 536403  Y 957557
X 547703  Y 951557
X 577061  Y 951557
X 588203  Y 956557
X 630203  Y 948757
X 634203  Y 948881
X 638203  Y 948757
X 658231  Y 948285
X 669231  Y 948285
X 679231  Y 948285
X 689231  Y 948285
X 957935  Y 939118
X 957935  Y 952118
X 957935  Y 946118
X 993806  Y 937213
X 995775  Y 935244
X 997349  Y 946661
X 999835  Y 938984
X 999836  Y 935441
X 1003255  Y 946661
X 1005223  Y 942724
X 1007192  Y 946661
X 1008649  Y 937367
X 1009160  Y 942724
X 1012149  Y 937367
X 1015066  Y 946661
X 1017035  Y 942724
X 1019003  Y 946661
X 1020972  Y 942724
X 1026877  Y 942724
X 1028846  Y 946661
X 1030814  Y 942724
X 1032783  Y 946661
X 1033249  Y 937567
X 1036849  Y 937667
X 1038688  Y 942724
X 1040657  Y 946661
X 1042625  Y 942724
X 1044594  Y 946661
X 1044705  Y 935441
X 1044705  Y 938984
X 1046562  Y 942724
X 1049830  Y 937213
X 1049830  Y 941150
X 1061641  Y 939181
X 1061641  Y 935244
X 1065201  Y 939184
X 1075667  Y 955492
X 1078467  Y 935392
X 1078501  Y 946284
X 1201181  Y 947244
X 1203937  Y 946850
X 1207874  Y 946850
X 1210629  Y 939370
X 1217322  Y 942519
X 1219291  Y 946456
X 1228346  Y 942519
X 1235826  Y 942913
X 1239370  Y 942519
X 1243700  Y 942125
X 1246456  Y 942125
X 1256692  Y 946456
X 1272047  Y 960033
X 1259055  Y 959055
X 1253937  Y 959055
X 1221653  Y 959055
X 1216929  Y 959448
X 1110235  Y 961084
X 1078101  Y 971884
X 1053101  Y 971784
X 1025403  Y 964657
X 1022603  Y 964757
X 685803  Y 976957
X 675703  Y 978057
X 665303  Y 977757
X 654703  Y 978857
X 643103  Y 966457
X 638203  Y 972257
X 634203  Y 972381
X 630203  Y 972257
X 589703  Y 980057
X 588203  Y 961557
X 588203  Y 966557
X 584703  Y 966557
X 580903  Y 975057
X 577203  Y 971057
X 574703  Y 961557
X 560203  Y 983557
X 559203  Y 959057
X 548703  Y 976057
X 537403  Y 982057
X 536403  Y 968557
X 521143  Y 978355
X 512143  Y 978355
X 503143  Y 978355
X 494143  Y 978355
X 465903  Y 968657
X 457403  Y 968557
X 450403  Y 968557
X 423725  Y 969895
X 415503  Y 961057
X 412403  Y 974457
X 352403  Y 976557
X 332503  Y 978957
X 322303  Y 969457
X 307103  Y 977157
X 300103  Y 976957
X 281203  Y 970057
X 272603  Y 961057
X 271003  Y 972657
X 110000  Y 968110
X 149055  Y 990787
X 163385  Y 995275
X 163385  Y 1000787
X 217163  Y 1005813
X 220289  Y 1000695
X 233699  Y 1019175
X 494503  Y 1005009
X 537403  Y 993057
X 537703  Y 1031057
X 537903  Y 1006557
X 537903  Y 1017557
X 549203  Y 1000557
X 549203  Y 1025057
X 560703  Y 1008057
X 560703  Y 1032557
X 575603  Y 985957
X 576003  Y 1010457
X 578061  Y 1000557
X 578203  Y 995557
X 578703  Y 1020057
X 580703  Y 1024557
X 585703  Y 991057
X 586203  Y 1015557
X 589703  Y 1005057
X 589703  Y 990057
X 589703  Y 1010057
X 589703  Y 1015057
X 589703  Y 985057
X 590003  Y 1029857
X 630203  Y 997257
X 630203  Y 1022057
X 634203  Y 997381
X 634203  Y 1022181
X 638203  Y 997257
X 638203  Y 1022057
X 642503  Y 1014957
X 643403  Y 989957
X 676403  Y 1033857
X 727337  Y 1023262
X 733242  Y 1023222
X 736628  Y 1023262
X 739148  Y 1023222
X 741195  Y 1023222
X 745053  Y 1023222
X 750959  Y 1023222
X 753478  Y 1023222
X 756864  Y 1023301
X 762809  Y 1023222
X 765368  Y 1023183
X 768675  Y 1023144
X 772061  Y 1023222
X 774581  Y 1023222
X 780565  Y 1023183
X 786392  Y 1023262
X 792297  Y 1023222
X 798203  Y 1023262
X 804108  Y 1023262
X 810014  Y 1023262
X 815919  Y 1023262
X 816803  Y 1030757
X 819031  Y 1023583
X 821825  Y 1023262
X 827770  Y 1023222
X 833636  Y 1023262
X 839541  Y 1023262
X 845447  Y 1023222
X 851352  Y 1023262
X 857258  Y 1023262
X 863203  Y 1023222
X 869029  Y 1023262
X 874974  Y 1023262
X 875903  Y 1031057
X 877803  Y 1023257
X 880840  Y 1023262
X 886785  Y 1023183
X 892691  Y 1023262
X 898596  Y 1023222
X 904462  Y 1023262
X 910407  Y 1023262
X 916274  Y 1023262
X 922218  Y 1023222
X 923003  Y 1030657
X 928124  Y 1023222
X 931103  Y 1023357
X 934029  Y 1023262
X 939896  Y 1023262
X 1009703  Y 1016757
X 1014703  Y 1006357
X 1014703  Y 1020957
X 1014903  Y 1010057
X 1019803  Y 1016857
X 1024603  Y 1006657
X 1024803  Y 1010257
X 1024803  Y 1020957
X 1029703  Y 1017157
X 1034603  Y 1006657
X 1034903  Y 1020857
X 1035003  Y 1009957
X 1039803  Y 1016957
X 1044503  Y 1010057
X 1044603  Y 1006557
X 1090703  Y 986257
X 1100535  Y 1029484
X 1106735  Y 1029484
X 1114835  Y 1004684
X 1205511  Y 998031
X 1216141  Y 998031
X 1227952  Y 998031
X 1242519  Y 998031
X 1253543  Y 998031
X 1263385  Y 998031
X 1281102  Y 1010629
X 680903  Y 1034957
X 650903  Y 1059757
X 646903  Y 1059657
X 642903  Y 1039857
X 637603  Y 1059757
X 634103  Y 1059657
X 624803  Y 1059857
X 621803  Y 1059657
X 615503  Y 1059757
X 612103  Y 1059857
X 608903  Y 1059657
X 602703  Y 1059757
X 590003  Y 1034857
X 589903  Y 1039857
X 586203  Y 1040057
X 578703  Y 1042157
X 576203  Y 1035057
X 537703  Y 1042057
X 494503  Y 1036057
X 484503  Y 1036057
X 474503  Y 1036057
X 464503  Y 1036057
X 454503  Y 1036057
X 444503  Y 1036057
X 434503  Y 1036057
X 424503  Y 1036057
X 414503  Y 1036057
X 404503  Y 1036057
X 352503  Y 1036057
X 342503  Y 1036057
X 332503  Y 1036057
X 322503  Y 1036057
X 312503  Y 1036057
X 302503  Y 1036057
X 292503  Y 1036057
X 282503  Y 1036057
X 272503  Y 1036057
X 262503  Y 1036057
X 233703  Y 1058557
X 166141  Y 1046062
X 166141  Y 1041338
X 149055  Y 1040787
X 109842  Y 1040944

Drill: .02362  Tool: 4  Feed: 197  Speed: 550
X 340746  Y 129005
X 352951  Y 129005
X 365155  Y 129005
X 381100  Y 116367
X 385077  Y 123257
X 389092  Y 116367
X 391100  Y 130147
X 395077  Y 123257
X 399092  Y 130147
X 401100  Y 116367
X 405077  Y 123257
X 409092  Y 116367
X 411100  Y 130147
X 415077  Y 123257
X 419092  Y 130147
X 421100  Y 116367
X 425077  Y 123257
X 429092  Y 116367
X 431100  Y 130147
X 435077  Y 123257
X 439092  Y 130147
X 441100  Y 116367
X 445077  Y 123257
X 449092  Y 116367
X 451100  Y 130147
X 455077  Y 123257
X 459092  Y 130147
X 461100  Y 116367
X 465077  Y 123257
X 469092  Y 116367
X 471100  Y 130147
X 475077  Y 123257
X 479092  Y 130147
X 481100  Y 116367
X 485077  Y 123257
X 489092  Y 116367
X 491100  Y 130147
X 495077  Y 123257
X 499092  Y 130147
X 501100  Y 116367
X 505077  Y 123257
X 509092  Y 116367
X 511100  Y 130147
X 515077  Y 123257
X 519092  Y 130147
X 521100  Y 116367
X 525077  Y 123257
X 529092  Y 116367
X 531100  Y 130147
X 535077  Y 123257
X 539092  Y 130147
X 541100  Y 116367
X 545077  Y 123257
X 549092  Y 116367
X 551100  Y 130147
X 555077  Y 123257
X 559092  Y 130147
X 561100  Y 116367
X 565077  Y 123257
X 569092  Y 116367
X 571100  Y 130147
X 575077  Y 123257
X 579092  Y 130147
X 600982  Y 129005
X 613187  Y 129005
X 625392  Y 129005
X 693246  Y 129005
X 705451  Y 129005
X 717655  Y 129005
X 733600  Y 116367
X 737577  Y 123257
X 741592  Y 116367
X 743600  Y 130147
X 747577  Y 123257
X 751592  Y 130147
X 753600  Y 116367
X 757577  Y 123257
X 761592  Y 116367
X 763600  Y 130147
X 767577  Y 123257
X 771592  Y 130147
X 773600  Y 116367
X 777577  Y 123257
X 781592  Y 116367
X 783600  Y 130147
X 787577  Y 123257
X 791592  Y 130147
X 793600  Y 116367
X 797577  Y 123257
X 801592  Y 116367
X 803600  Y 130147
X 807577  Y 123257
X 811592  Y 130147
X 813600  Y 116367
X 817577  Y 123257
X 821592  Y 116367
X 823600  Y 130147
X 827577  Y 123257
X 831592  Y 130147
X 833600  Y 116367
X 837577  Y 123257
X 841592  Y 116367
X 843600  Y 130147
X 847577  Y 123257
X 851592  Y 130147
X 853600  Y 116367
X 857577  Y 123257
X 861592  Y 116367
X 863600  Y 130147
X 867577  Y 123257
X 871592  Y 130147
X 873600  Y 116367
X 877577  Y 123257
X 881592  Y 116367
X 883600  Y 130147
X 887577  Y 123257
X 891592  Y 130147
X 893600  Y 116367
X 897577  Y 123257
X 901592  Y 116367
X 903600  Y 130147
X 907577  Y 123257
X 911592  Y 130147
X 913600  Y 116367
X 917577  Y 123257
X 921592  Y 116367
X 923600  Y 130147
X 927577  Y 123257
X 931592  Y 130147
X 953482  Y 129005
X 965687  Y 129005
X 977892  Y 129005
X 977892  Y 136879
X 977892  Y 144753
X 977892  Y 152627
X 965687  Y 136879
X 965687  Y 144753
X 965687  Y 152627
X 953482  Y 136879
X 953482  Y 144753
X 953482  Y 152627
X 931592  Y 157981
X 927577  Y 151092
X 923600  Y 157981
X 921592  Y 144202
X 917577  Y 151092
X 913600  Y 144202
X 911592  Y 157981
X 907577  Y 151092
X 903600  Y 157981
X 901592  Y 144202
X 897577  Y 151092
X 893600  Y 144202
X 891592  Y 157981
X 887577  Y 151092
X 883600  Y 157981
X 881592  Y 144202
X 877577  Y 151092
X 873600  Y 144202
X 871592  Y 157981
X 867577  Y 151092
X 863600  Y 157981
X 861592  Y 144202
X 857577  Y 151092
X 853600  Y 144202
X 851592  Y 157981
X 847577  Y 151092
X 843600  Y 157981
X 841592  Y 144202
X 837577  Y 151092
X 833600  Y 144202
X 831592  Y 157981
X 827577  Y 151092
X 823600  Y 157981
X 821592  Y 144202
X 817577  Y 151092
X 813600  Y 144202
X 811592  Y 157981
X 807577  Y 151092
X 803600  Y 157981
X 801592  Y 144202
X 797577  Y 151092
X 793600  Y 144202
X 791592  Y 157981
X 787577  Y 151092
X 783600  Y 157981
X 781592  Y 144202
X 777577  Y 151092
X 773600  Y 144202
X 771592  Y 157981
X 767577  Y 151092
X 763600  Y 157981
X 761592  Y 144202
X 757577  Y 151092
X 753600  Y 144202
X 751592  Y 157981
X 747577  Y 151092
X 743600  Y 157981
X 741592  Y 144202
X 737577  Y 151092
X 733600  Y 144202
X 717655  Y 136879
X 717655  Y 144753
X 717655  Y 152627
X 705451  Y 136879
X 705451  Y 144753
X 705451  Y 152627
X 693246  Y 144753
X 693246  Y 152627
X 693246  Y 136879
X 625392  Y 136879
X 625392  Y 144753
X 625392  Y 152627
X 613187  Y 136879
X 613187  Y 144753
X 613187  Y 152627
X 600982  Y 136879
X 600982  Y 144753
X 600982  Y 152627
X 579092  Y 157981
X 575077  Y 151092
X 571100  Y 157981
X 569092  Y 144202
X 565077  Y 151092
X 561100  Y 144202
X 559092  Y 157981
X 555077  Y 151092
X 551100  Y 157981
X 549092  Y 144202
X 545077  Y 151092
X 541100  Y 144202
X 539092  Y 157981
X 535077  Y 151092
X 531100  Y 157981
X 529092  Y 144202
X 525077  Y 151092
X 521100  Y 144202
X 519092  Y 157981
X 515077  Y 151092
X 511100  Y 157981
X 509092  Y 144202
X 505077  Y 151092
X 501100  Y 144202
X 499092  Y 157981
X 495077  Y 151092
X 491100  Y 157981
X 489092  Y 144202
X 485077  Y 151092
X 481100  Y 144202
X 479092  Y 157981
X 475077  Y 151092
X 471100  Y 157981
X 469092  Y 144202
X 465077  Y 151092
X 461100  Y 144202
X 459092  Y 157981
X 455077  Y 151092
X 451100  Y 157981
X 449092  Y 144202
X 445077  Y 151092
X 441100  Y 144202
X 439092  Y 157981
X 435077  Y 151092
X 431100  Y 157981
X 429092  Y 144202
X 425077  Y 151092
X 421100  Y 144202
X 419092  Y 157981
X 415077  Y 151092
X 411100  Y 157981
X 409092  Y 144202
X 405077  Y 151092
X 401100  Y 144202
X 399092  Y 157981
X 395077  Y 151092
X 391100  Y 157981
X 389092  Y 144202
X 385077  Y 151092
X 381100  Y 144202
X 365155  Y 136879
X 365155  Y 144753
X 365155  Y 152627
X 352951  Y 136879
X 352951  Y 144753
X 352951  Y 152627
X 340746  Y 136879
X 340746  Y 144753
X 340746  Y 152627

Drill: .02756  Tool: 5  Feed: 197  Speed: 550
X 343740  Y 226767
X 343740  Y 234641
X 343740  Y 242515
X 343740  Y 250389
X 343740  Y 258263
X 351240  Y 238578
X 351240  Y 246452
X 351240  Y 230704
X 351240  Y 254326
X 358760  Y 242358
X 358760  Y 250232
X 358760  Y 258106
X 358760  Y 226610
X 358760  Y 234484
X 366260  Y 246452
X 366260  Y 230704
X 366260  Y 238578
X 366260  Y 254326
X 1211440  Y 253915
X 1218940  Y 257852
X 1226460  Y 253915
X 1233960  Y 257852
X 1233960  Y 281474
X 1233960  Y 273600
X 1233960  Y 265726
X 1233960  Y 305096
X 1233960  Y 297222
X 1233960  Y 289348
X 1226460  Y 277537
X 1226460  Y 269663
X 1226460  Y 261789
X 1226460  Y 309033
X 1226460  Y 301159
X 1226460  Y 293285
X 1226460  Y 285411
X 1218940  Y 305096
X 1218940  Y 297222
X 1218940  Y 289348
X 1218940  Y 281474
X 1218940  Y 273600
X 1218940  Y 265726
X 1211440  Y 309033
X 1211440  Y 301159
X 1211440  Y 293285
X 1211440  Y 285411
X 1211440  Y 269663
X 1211440  Y 277537
X 1211440  Y 261789
X 366260  Y 270074
X 366260  Y 277948
X 366260  Y 262200
X 366260  Y 285822
X 366260  Y 293696
X 366260  Y 301570
X 358760  Y 281728
X 358760  Y 265980
X 358760  Y 273854
X 358760  Y 289602
X 358760  Y 297476
X 358760  Y 305350
X 351240  Y 262200
X 351240  Y 277948
X 351240  Y 270074
X 351240  Y 285822
X 351240  Y 293696
X 351240  Y 301570
X 343740  Y 281885
X 343740  Y 289759
X 343740  Y 266137
X 343740  Y 297633
X 343740  Y 274011
X 343740  Y 305507
X 343740  Y 313381
X 343740  Y 321255
X 343740  Y 329129
X 343740  Y 337003
X 343740  Y 344877
X 343740  Y 352751
X 351240  Y 309444
X 351240  Y 317318
X 351240  Y 325192
X 351240  Y 333066
X 351240  Y 340940
X 351240  Y 348814
X 351240  Y 356688
X 358760  Y 313224
X 358760  Y 321098
X 358760  Y 328972
X 358760  Y 336846
X 358760  Y 344720
X 358760  Y 352594
X 366260  Y 325192
X 366260  Y 340940
X 366260  Y 317318
X 366260  Y 348814
X 366260  Y 333066
X 366260  Y 356688
X 366260  Y 309444
X 1211440  Y 332655
X 1211440  Y 324781
X 1211440  Y 356277
X 1211440  Y 348403
X 1211440  Y 340529
X 1211440  Y 316907
X 1218940  Y 336592
X 1218940  Y 328718
X 1218940  Y 352340
X 1218940  Y 344466
X 1218940  Y 320844
X 1218940  Y 312970
X 1226460  Y 356277
X 1226460  Y 348403
X 1226460  Y 332655
X 1226460  Y 316907
X 1226460  Y 340529
X 1226460  Y 324781
X 1233960  Y 336592
X 1233960  Y 352340
X 1233960  Y 328718
X 1233960  Y 312970
X 1233960  Y 344466
X 1233960  Y 320844
X 1233960  Y 383837
X 1233960  Y 375962
X 1233960  Y 368088
X 1233960  Y 360214
X 1233960  Y 407459
X 1233960  Y 399585
X 1233960  Y 391711
X 1226460  Y 379900
X 1226460  Y 403522
X 1226460  Y 364151
X 1226460  Y 395648
X 1226460  Y 372025
X 1226460  Y 387774
X 1218940  Y 360214
X 1218940  Y 383837
X 1218940  Y 375962
X 1218940  Y 368088
X 1218940  Y 407459
X 1218940  Y 399585
X 1218940  Y 391711
X 1211440  Y 379900
X 1211440  Y 372025
X 1211440  Y 403522
X 1211440  Y 364151
X 1211440  Y 395648
X 1211440  Y 387774
X 366260  Y 372437
X 366260  Y 380311
X 366260  Y 364562
X 366260  Y 388185
X 366260  Y 396059
X 366260  Y 403933
X 358760  Y 368342
X 358760  Y 384090
X 358760  Y 391964
X 358760  Y 376216
X 358760  Y 399838
X 358760  Y 360468
X 358760  Y 407712
X 351240  Y 364562
X 351240  Y 372437
X 351240  Y 380311
X 351240  Y 388185
X 351240  Y 396059
X 351240  Y 403933
X 343740  Y 384248
X 343740  Y 360625
X 343740  Y 392122
X 343740  Y 376374
X 343740  Y 399996
X 343740  Y 368500
X 343740  Y 407870
X 343740  Y 415744
X 343740  Y 423618
X 343740  Y 431492
X 343740  Y 439366
X 343740  Y 447240
X 343740  Y 455114
X 351240  Y 411807
X 351240  Y 419681
X 351240  Y 427555
X 351240  Y 435429
X 351240  Y 443303
X 351240  Y 451177
X 351240  Y 459051
X 358760  Y 415586
X 358760  Y 423460
X 358760  Y 431334
X 358760  Y 439208
X 358760  Y 447082
X 358760  Y 454956
X 366260  Y 435429
X 366260  Y 427555
X 366260  Y 443303
X 366260  Y 419681
X 366260  Y 451177
X 366260  Y 459051
X 366260  Y 411807
X 1211440  Y 427144
X 1211440  Y 458640
X 1211440  Y 450766
X 1211440  Y 442892
X 1211440  Y 419270
X 1211440  Y 411396
X 1211440  Y 435018
X 1218940  Y 423207
X 1218940  Y 431081
X 1218940  Y 438955
X 1218940  Y 454703
X 1218940  Y 446829
X 1218940  Y 415333
X 1226460  Y 427144
X 1226460  Y 450766
X 1226460  Y 435018
X 1226460  Y 442892
